racenum,pos,hnum,finalOdds,temp,cond,finish_time,date,hname,jockey,trainer
8,7,8,0.5,-2,Fast,120.1,2016-05-20,Bailey,Amira,Pedro
8,8,1,56.6,-2,Fast,120.2,2016-05-20,Quinton,Bartholomew,Emmanuel
8,9,6,11.1,-2,Fast,121.4,2016-05-20,Gwen,Maverick,Dario
9,1,6,4.6,-2,Fast,118.3,2016-05-20,Nalani,Jamie,Charity
9,2,2,0.7,-2,Fast,118.3,2016-05-20,Damon,Abigail,Braydon
9,3,5,14.6,-2,Fast,119.1,2016-05-20,Eve,Harlan,Ariya
9,4,1,10.55,-2,Fast,119.2,2016-05-20,Alma,Yehuda,Deandre
9,5,9,30.3,-2,Fast,120.1,2016-05-20,Saoirse,Maverick,Dario
9,6,4,64.6,-2,Fast,120.1,2016-05-20,Elisha,Chaya,Alfredo
9,7,3,2.55,-2,Fast,120.1,2016-05-20,Clyde,Emilie,Tatiana
9,8,7,85.6,-2,Fast,120.2,2016-05-20,Karson,Bruce,Princess
9,9,8,13.85,-2,Fast,122.2,2016-05-20,Deandre,Doris,Kiera
10,1,9,6.45,-2,Fast,116.1,2016-05-20,Nova,Jamie,Charity
10,2,4,2.35,-2,Fast,116.3,2016-05-20,Shiloh,Emilie,Rachel
10,3,10,7.35,-2,Fast,116.3,2016-05-20,Brody,Yehuda,Hailee
10,4,2,7.65,-2,Fast,116.3,2016-05-20,Haley,Josephine,Cesar
10,5,3,12.45,-2,Fast,116.3,2016-05-20,Aspen,Doris,Alani
10,6,5,9.5,-2,Fast,117,2016-05-20,Jason,Abigail,Trevor
10,7,8,14.75,-2,Fast,117,2016-05-20,Alivia,Amira,Zeke
10,8,1,95.6,-2,Fast,118,2016-05-20,Darwin,Ford,Westin
10,9,7,1.45,-2,Fast,121.4,2016-05-20,Omar,Chaya,Mathew
11,1,5,1.6,-2,Fast,116,2016-05-20,Pamela,Zayden,Anastasia
11,2,6,1.85,-2,Fast,117,2016-05-20,Kieran,Emilie,Trevor
11,3,1,3.3,-2,Fast,117.4,2016-05-20,Joyce,Darren,Allyson
11,4,4,8.05,-2,Fast,118.1,2016-05-20,Anderson,Maverick,Nash
11,5,7,9.85,-2,Fast,118.2,2016-05-20,Cuthbert,Doris,Eric
11,6,2,61.6,-2,Fast,118.3,2016-05-20,Martha,Dayton,Marco
11,7,9,13.5,-2,Fast,120,2016-05-20,Janelle,Amira,Winter
11,8,3,13.8,-2,Fast,120.1,2016-05-20,Ryan,Maritza,Amy
12,1,6,2.05,-2,Fast,115.3,2016-05-20,Adeline,Emilie,Rachel
12,2,9,3.4,-2,Fast,115.4,2016-05-20,Faye,Harlan,Mario
12,3,4,12.8,-2,Fast,116.3,2016-05-20,Kyson,Ford,Trevor
12,4,1,1.9,-2,Fast,116.3,2016-05-20,Annie,Doris,Abby
12,5,8,16.25,-2,Fast,117,2016-05-20,Jase,Amira,Madalynn
12,6,2,7.65,-2,Fast,117.2,2016-05-20,Lacey,Maritza,Winter
12,7,7,23,-2,Fast,118.1,2016-05-20,Lillianna,Abigail,Braydon
12,8,3,29.8,-2,Fast,118.2,2016-05-20,Kiley,Chaya,Reuben
12,9,5,8.75,-2,Fast,121.2,2016-05-20,Bailee,Zayden,Anastasia
1,1,6,0.5,8,Fast,118.1,2016-05-23,Keyla,Chaya,Wesley
1,2,3,3.95,8,Fast,118.1,2016-05-23,Darian,Harlan,Aubriella
1,3,7,37.5,8,Fast,119,2016-05-23,Kaleb,Yehuda,Deandre
1,4,4,15.8,8,Fast,119.2,2016-05-23,Griffin,Emilie,Anson
1,5,8,23.5,8,Fast,119.3,2016-05-23,Bennett,Maritza,Ari
1,6,5,15.8,8,Fast,120.1,2016-05-23,Julie,Zayden,Anastasia
1,7,2,24.6,8,Fast,121.1,2016-05-23,Beckett,Maverick,Jemma
1,8,1,3.35,8,Fast,121.3,2016-05-23,Mack,Bartholomew,Fisher
2,1,6,0.75,8,Fast,120.4,2016-05-23,Omarion,Bartholomew,Willie
2,2,2,11.8,8,Fast,121.1,2016-05-23,Raina,Jayson,Ivy
2,3,9,11.95,8,Fast,122.1,2016-05-23,Daphne,Jamie,Aria
2,4,1,38.35,8,Fast,123.3,2016-05-23,Mikayla,Doris,Ford
2,5,7,19.65,8,Fast,125.3,2016-05-23,Isaias,Lydia,Draven
3,1,1,0.05,8,Fast,119.2,2016-05-23,Estella,Zayden,Joanna
3,2,4,11.7,8,Fast,119.3,2016-05-23,Adriana,Doris,Hazel
3,3,8,57.9,8,Fast,120.1,2016-05-23,Margaret,Bartholomew,Yael
3,4,3,19.7,8,Fast,120.2,2016-05-23,Julien,Jamie,Garrett
3,5,6,23,8,Fast,120.2,2016-05-23,Itzel,Emilie,Emory
3,6,7,51.6,8,Fast,120.3,2016-05-23,Dalary,Maritza,Yaretzi
3,7,2,27.25,8,Fast,120.3,2016-05-23,Lily,Maverick,Crystal
3,8,9,18.35,8,Fast,120.4,2016-05-23,Humphrey,Chaya,Yareli
3,9,5,38.75,8,Fast,120.4,2016-05-23,Annabelle,Yehuda,Alissa
4,1,2,21.35,8,Fast,120.3,2016-05-23,Kaia,Gilbert,Amya
4,2,7,1.45,8,Fast,121,2016-05-23,Billy,Zayden,Anson
4,3,4,1.8,8,Fast,121,2016-05-23,Scarlet,Harlan,Harmony
4,4,3,6.95,8,Fast,121.2,2016-05-23,Eliza,Maverick,Nash
4,5,6,3.1,8,Fast,121.4,2016-05-23,Gunner,Bartholomew,Arya
4,6,1,5.9,8,Fast,121.4,2016-05-23,Kenley,Dayton,Brooke
5,1,2,1.35,8,Fast,116.3,2016-05-23,Zayd,Emilie,Trevor
5,2,3,11.75,8,Fast,117.1,2016-05-23,Kyree,Maritza,Winter
5,3,7,5.75,8,Fast,117.4,2016-05-23,Jaylene,Zayden,Anastasia
5,4,8,23.45,8,Fast,117.4,2016-05-23,Winter,Harlan,Easton
5,5,4,0.95,8,Fast,117.4,2016-05-23,Wallace,Darren,Penelope
5,6,5,15.3,8,Fast,118.2,2016-05-23,Laney,Bodie,Nalani
5,7,1,44.4,8,Fast,119.1,2016-05-23,Allie,Doris,Abby
5,8,6,37.4,8,Fast,120,2016-05-23,Sariah,Yehuda,Carlos
5,9,9,53.6,8,Fast,122,2016-05-23,Imran,Bartholomew,Yael
6,1,6,5.6,8,Fast,120.3,2016-05-23,Robin,Doris,Abby
6,2,8,10.35,8,Fast,121.2,2016-05-23,Tadeo,Darren,Eric
6,3,4,1.7,8,Fast,121.3,2016-05-23,Arthur,Bartholomew,Kieran
6,4,7,2.1,8,Fast,121.4,2016-05-23,Katherine,Emilie,Trevor
6,5,3,4.55,8,Fast,122,2016-05-23,Tessa,Maritza,Joel
6,6,1,12,8,Fast,123.3,2016-05-23,Kamiyah,Gilbert,Amya
6,7,2,6.3,8,Fast,124.4,2016-05-23,Ryder,Harlan,Mario
7,1,9,4.2,8,Fast,118.2,2016-05-23,Lilian,Melanie,Justin
7,2,4,1,8,Fast,119.1,2016-05-23,India,Emilie,Rachel
7,3,8,39.55,8,Fast,119.2,2016-05-23,Lucas,Maverick,Jemma
7,4,7,3.2,8,Fast,119.2,2016-05-23,Harley,Chaya,Autumn
7,5,5,12.2,8,Fast,120,2016-05-23,Dwayne,Harlan,Itzayana
7,6,3,16.6,8,Fast,120.1,2016-05-23,Edwin,Maritza,Winter
7,7,1,50.6,8,Fast,120.1,2016-05-23,Kobe,Gilbert,Amya
7,8,6,8.05,8,Fast,120.3,2016-05-23,Ansley,Aspen,Sophie
7,9,2,7.8,8,Fast,122,2016-05-23,Nadia,Avi,Allie
8,1,3,1.5,8,Fast,119.2,2016-05-23,Issac,Emilie,Trevor
8,2,4,1.55,8,Fast,119.3,2016-05-23,Grady,Abigail,Braydon
8,3,7,14.25,8,Fast,119.4,2016-05-23,Aria,Chaya,Wesley
8,4,2,2.5,8,Fast,119.4,2016-05-23,Elianna,Yehuda,Rosamund
8,5,6,19.85,8,Fast,120.1,2016-05-23,Aislinn,Ford,Miles
8,6,8,18.15,8,Fast,122,2016-05-23,Luca,Kiara,Cairo
8,7,1,20.35,8,Fast,123.2,2016-05-23,Jayceon,Bartholomew,Soren
8,8,5,27.15,8,Fast,123.2,2016-05-23,Jurnee,Maverick,Sarai
9,1,5,0.55,8,Fast,116.3,2016-05-23,Sloan,Zayden,Winter
9,2,1,2.95,8,Fast,116.3,2016-05-23,Lilianna,Maverick,Karina
9,3,6,4.1,8,Fast,116.4,2016-05-23,Tinsley,Harlan,Emmanuel
9,4,3,11.05,8,Fast,117,2016-05-23,Krew,Cruz,Skye
9,5,7,20.9,8,Fast,117.1,2016-05-23,Nathalie,Yehuda,Tiffany
9,6,4,24.35,8,Fast,120,2016-05-23,Scott,Evan,Tatiana
9,7,2,13.2,8,Fast,120.1,2016-05-23,Emerson,Bartholomew,Mario
10,1,1,3.25,8,Fast,117.4,2016-05-23,Brayden,Chaya,Wesley
10,2,5,0.7,8,Fast,118.4,2016-05-23,Peyton,Jamie,Charity
10,3,2,10.8,8,Fast,119.2,2016-05-23,Maliah,Emilie,Dorian
10,4,6,35.95,8,Fast,119.3,2016-05-23,Jerome,Darren,Rosamund
10,5,9,13.85,8,Fast,119.4,2016-05-23,Ainsley,Doris,Abby
10,6,7,16.55,8,Fast,120.4,2016-05-23,Elizabeth,Zayden,Novalee
10,7,4,10.15,8,Fast,121,2016-05-23,Major,Bartholomew,Lucy
10,8,10,28.35,8,Fast,124.3,2016-05-23,Cayden,Yehuda,Carlos
1,1,2,2.75,-4,Fast,121.1,2016-05-27,Nickolas,Bartholomew,Cohen
1,2,1,2.25,-4,Fast,121.1,2016-05-27,Yaretzi,Chaya,Garrett
1,3,8,9.5,-4,Fast,121.2,2016-05-27,Elisha,Harlan,Alfredo
1,4,3,17.3,-4,Fast,121.3,2016-05-27,Mckenzie,Evan,Taryn
1,5,4,6.45,-4,Fast,121.3,2016-05-27,Brylee,Doris,Joel
1,6,7,2.35,-4,Fast,121.4,2016-05-27,Karla,Ford,Miles
1,7,6,15.35,-4,Fast,122.1,2016-05-27,Danny,Emmalynn,Desiree
1,8,9,8.65,-4,Fast,122.2,2016-05-27,Lola,Maritza,Ian
2,1,7,4.7,-4,Fast,120.1,2016-05-27,Atlas,Amira,Darren
2,2,1,7.7,-4,Fast,120.2,2016-05-27,Mackenzie,Yehuda,Deandre
2,3,6,18.5,-4,Fast,120.2,2016-05-27,Troy,Briella,Hadlee
2,4,3,0.25,-4,Fast,120.3,2016-05-27,Hezekiah,Emilie,Rachel
2,5,4,10.25,-4,Fast,120.3,2016-05-27,Brenda,Maverick,Kehlani
2,6,2,17,-4,Fast,120.4,2016-05-27,Luciana,Anya,Luciana
2,7,5,15.45,-4,Fast,121,2016-05-27,Jesus,Doris,Ford
3,1,7,9.9,-4,Fast,117.4,2016-05-27,Joyce,Darren,Allyson
3,2,8,1.15,-4,Fast,117.4,2016-05-27,Kieran,Emilie,Trevor
3,3,3,22.35,-4,Fast,118.2,2016-05-27,Janelle,Jamie,Maritza
3,4,4,2.2,-4,Fast,118.3,2016-05-27,Anderson,Maverick,Nash
3,5,1,12.65,-4,Fast,118.4,2016-05-27,Ryan,Maritza,Amy
3,6,5,18.7,-4,Fast,119,2016-05-27,Martha,Dayton,Marco
3,7,6,15.35,-4,Fast,122.2,2016-05-27,Kylee,Yehuda,Deandre
3,8,2,23.8,-4,Fast,123,2016-05-27,Mckinley,Avi,Allie
4,1,1,0.85,-4,Fast,121.3,2016-05-27,Shawn,Maritza,Jose
4,2,6,3.3,-4,Fast,121.3,2016-05-27,Florence,Doris,Abby
4,3,7,11.15,-4,Fast,123.2,2016-05-27,Rachel,Bartholomew,Ethan
4,4,2,11.4,-4,Fast,123.2,2016-05-27,Myla,Terry,Brenda
4,5,4,12.1,-4,Fast,124.4,2016-05-27,Alianna,Briella,Hadlee
4,6,5,2.2,-4,Fast,125.1,2016-05-27,Jaxxon,Kylan,Jacqueline
5,1,4,15.85,-4,Fast,115,2016-05-27,Gannon,Yehuda,Anson
5,2,1,16.4,-4,Fast,115.1,2016-05-27,Kole,Legend,Immanuel
5,3,6,1.6,-4,Fast,115.2,2016-05-27,Fernando,Harlan,Ryder
5,4,9,3.3,-4,Fast,116.1,2016-05-27,Jason,Emilie,Trevor
5,5,5,4.55,-4,Fast,116.4,2016-05-27,Ayanna,Maritza,Dwayne
5,6,3,17.7,-4,Fast,117,2016-05-27,Valerie,Bartholomew,Emmie
5,7,8,2.95,-4,Fast,117.1,2016-05-27,Andy,Abigail,Braydon
5,8,7,25.5,-4,Fast,117.1,2016-05-27,Kairi,Chaya,Davina
5,9,2,13.95,-4,Fast,118.1,2016-05-27,Blaze,Doris,Etta
6,1,5,1.3,-4,Fast,115.3,2016-05-27,Kennedi,Emilie,Trevor
6,2,4,11.4,-4,Fast,115.4,2016-05-27,Aspen,Jamie,Alani
6,3,3,4.45,-4,Fast,115.4,2016-05-27,Nylah,Ford,Miles
6,4,8,9.3,-4,Fast,116,2016-05-27,Easton,Doris,Alberto
6,5,1,4.85,-4,Fast,116.4,2016-05-27,Oliver,Maritza,Winter
6,6,6,2.55,-4,Fast,117.1,2016-05-27,Haley,Darren,Cesar
6,7,2,14.85,-4,Fast,117.2,2016-05-27,Holden,Hadassah,Odin
6,8,7,64.6,-4,Fast,118.3,2016-05-27,Darwin,Chaya,Westin
7,1,3,0.5,-4,Fast,118.4,2016-05-27,Damon,Abigail,Braydon
7,2,5,6.45,-4,Fast,119.1,2016-05-27,Alma,Yehuda,Deandre
7,3,1,11.9,-4,Fast,119.1,2016-05-27,Deandre,Emilie,Kiera
7,4,9,37.35,-4,Fast,120,2016-05-27,Karson,Chaya,Kehlani
7,5,7,6.8,-4,Fast,120,2016-05-27,Eve,Harlan,Ariya
7,6,4,9.4,-4,Fast,120,2016-05-27,Lucca,Ford,Itzayana
7,7,2,14.5,-4,Fast,120.1,2016-05-27,Ismael,Doris,Abby
7,8,8,7.2,-4,Fast,121,2016-05-27,Alexis,Amira,Carlos
7,9,6,53.6,-4,Fast,121.1,2016-05-27,Saoirse,Markus,Dario
8,1,2,12.2,-4,Fast,117.3,2016-05-27,Spencer,Zayden,Anastasia
8,2,4,4.75,-4,Fast,117.4,2016-05-27,Chad,Chaya,Kieran
8,3,1,3.1,-4,Fast,118,2016-05-27,Brooklynn,Kylan,Jacqueline
8,4,6,0.95,-4,Fast,118.1,2016-05-27,Vicente,Doris,Abby
8,5,3,57.6,-4,Fast,118.1,2016-05-27,Annalee,Maritza,Dwayne
8,6,8,8.15,-4,Fast,118.4,2016-05-27,Sariyah,Bartholomew,Mathew
8,7,5,4.35,-4,Fast,120,2016-05-27,Jedidiah,Emilie,Trevor
9,1,5,19.25,-4,Fast,116.1,2016-05-27,Giselle,Yehuda,Carlos
9,2,2,3.15,-4,Fast,116.1,2016-05-27,Nova,Jamie,Charity
9,3,4,2.55,-4,Fast,116.2,2016-05-27,Shiloh,Emilie,Rachel
9,4,3,1.95,-4,Fast,116.3,2016-05-27,Omar,Chaya,Mathew
9,5,7,4.25,-4,Fast,116.3,2016-05-27,Brixton,Zayden,Trevor
9,6,6,13.45,-4,Fast,117,2016-05-27,Brody,Darren,Hailee
9,7,1,12.75,-4,Fast,117,2016-05-27,Terrance,Bodie,Nalani
9,8,8,10.9,-4,Fast,117.2,2016-05-27,Theresa,Abigail,Winter
10,1,4,4.05,-4,Fast,116.1,2016-05-27,Faye,Harlan,Mario
10,2,2,1.5,-4,Fast,116.1,2016-05-27,Kenna,Maritza,Winter
10,3,3,2,-4,Fast,116.2,2016-05-27,Adeline,Emilie,Rachel
10,4,9,13.2,-4,Fast,117,2016-05-27,Jase,Amira,Madalynn
10,5,1,40.4,-4,Fast,117,2016-05-27,Lillianna,Abigail,Braydon
10,6,5,8.5,-4,Fast,117.3,2016-05-27,Kyson,Zayden,Trevor
10,7,6,12.85,-4,Fast,117.3,2016-05-27,Gabriella,Ford,Penelope
10,8,7,18.7,-4,Fast,117.4,2016-05-27,Annie,Doris,Abby
10,9,8,13.75,-4,Fast,118.1,2016-05-27,Paloma,Chaya,Rachel
11,1,5,1.55,-4,Fast,119,2016-05-27,Nayeli,Abigail,Jayden
11,2,2,2.45,-4,Fast,119,2016-05-27,Emma,Jamie,Charity
11,3,9,5.75,-4,Fast,119.2,2016-05-27,Derrick,Doris,Abby
11,4,3,9.45,-4,Fast,119.2,2016-05-27,Ellison,Chaya,Kieran
11,5,1,4.05,-4,Fast,119.3,2016-05-27,Dorian,Anya,Luciana
11,6,7,26.15,-4,Fast,120,2016-05-27,Adrianna,Maverick,Alexandra
11,7,8,9.95,-4,Fast,120.4,2016-05-27,Axel,Gilbert,Amya
11,8,6,15.25,-4,Fast,121.2,2016-05-27,Zaiden,Zayden,Anastasia
12,1,1,4.95,-4,Fast,116.4,2016-05-27,Kyree,Maritza,Winter
12,2,6,24.1,-4,Fast,117.1,2016-05-27,Laney,Bodie,Nalani
12,3,9,2.4,-4,Fast,117.1,2016-05-27,Mason,Chaya,Kieran
12,4,3,11.95,-4,Fast,117.2,2016-05-27,Alexzander,Doris,Abby
12,5,2,0.7,-4,Fast,117.2,2016-05-27,Rhys,Ford,Penelope
12,6,5,32.4,-4,Fast,117.4,2016-05-27,Armando,Bartholomew,Soren
12,7,7,37.7,-4,Fast,118,2016-05-27,Sincere,Yehuda,Deandre
12,8,4,8.4,-4,Fast,119.2,2016-05-27,Colton,Lydia,Roman
1,1,4,1.95,2,Fast,119.4,2016-05-30,Scarlet,Harlan,Harmony
1,2,1,1.3,2,Fast,119.4,2016-05-30,Billy,Zayden,Anson
1,3,2,3.95,2,Fast,121.1,2016-05-30,Ellison,Chaya,Kieran
1,4,6,7.55,2,Fast,121.2,2016-05-30,Kaia,Gilbert,Amya
1,5,5,12.25,2,Fast,122.4,2016-05-30,Eliza,Maverick,Nash
2,1,1,0.1,2,Fast,117.2,2016-05-30,Mason,Emilie,Trevor
2,2,5,6.65,2,Fast,118.2,2016-05-30,Winter,Harlan,Easton
2,3,7,36.95,2,Fast,118.4,2016-05-30,Peyton,Jamie,Charity
2,4,3,18.3,2,Fast,118.4,2016-05-30,Caspian,Bartholomew,Carmelo
2,5,2,6.75,2,Fast,119,2016-05-30,Zayd,Doris,Etta
2,6,6,19,2,Fast,119,2016-05-30,Phoebe,Maritza,Cataleya
2,7,4,30.8,2,Fast,119,2016-05-30,Brayden,Chaya,Wesley
2,8,8,46.8,2,Fast,120,2016-05-30,Jaylene,Zayden,Anastasia
3,1,4,3.45,2,Fast,119,2016-05-30,Nathalie,Zayden,Tiffany
3,2,9,5.25,2,Fast,119,2016-05-30,Armani,Jamie,Eduardo
3,3,8,1.6,2,Fast,119.1,2016-05-30,Tinsley,Harlan,Emmanuel
3,4,6,7.75,2,Fast,119.2,2016-05-30,Lillianna,Abigail,Braydon
3,5,5,14.45,2,Fast,119.2,2016-05-30,Krew,Cruz,Skye
3,6,1,8.05,2,Fast,120,2016-05-30,Alessia,Doris,Abby
3,7,7,26.5,2,Fast,122.2,2016-05-30,Emerson,Bartholomew,Mario
4,1,1,3.45,2,Fast,120.4,2016-05-30,Aislinn,Ford,Miles
4,2,5,4.45,2,Fast,121.2,2016-05-30,Aria,Chaya,Wesley
4,3,6,0.7,2,Fast,121.3,2016-05-30,Hezekiah,Emilie,Rachel
4,4,2,2.85,2,Fast,122,2016-05-30,Elianna,Abigail,Rosamund
4,5,4,20.7,2,Fast,122.4,2016-05-30,Florence,Doris,Abby
4,6,7,34.75,2,Fast,123,2016-05-30,Bronson,Zayden,Anastasia
5,1,6,9.6,2,Fast,120.1,2016-05-30,Dalary,Chaya,Yaretzi
5,2,1,2.1,2,Fast,120.2,2016-05-30,Julien,Jamie,Garrett
5,3,3,12.95,2,Fast,120.2,2016-05-30,Ansley,Aspen,Sophie
5,4,7,2.55,2,Fast,120.4,2016-05-30,Austyn,Harlan,Karina
5,5,8,86.6,2,Fast,120.4,2016-05-30,Beckett,Maverick,Jemma
5,6,4,5.15,2,Fast,120.4,2016-05-30,Rhett,Emilie,Kehlani
5,7,5,1.9,2,Fast,121.4,2016-05-30,Margaret,Bartholomew,Yael
5,8,9,25.25,2,Fast,122.4,2016-05-30,Annabelle,Abigail,Alissa
6,1,9,1.4,2,Fast,122.2,2016-05-30,Micheal,Joziah,Drake
6,2,8,3.25,2,Fast,122.2,2016-05-30,Raina,Jayson,Ivy
6,3,6,17.2,2,Fast,123.1,2016-05-30,Mikayla,Harlan,Ford
6,4,2,2.5,2,Fast,123.2,2016-05-30,Alan,Emilie,Savannah
6,5,3,20.55,2,Fast,123.2,2016-05-30,Isaias,Lydia,Draven
6,6,1,5.65,2,Fast,123.3,2016-05-30,Stella,Doris,Dallas
7,1,7,26.5,2,Fast,120.1,2016-05-30,Bennett,Jamie,Ari
7,2,9,3.85,2,Fast,120.3,2016-05-30,Everett,Abigail,Karina
7,3,4,55.9,2,Fast,120.3,2016-05-30,Justus,Caroline,Lucy
7,4,5,12.55,2,Fast,120.4,2016-05-30,Elisa,Doris,Dallas
7,5,1,3.25,2,Fast,121,2016-05-30,Darian,Harlan,Aubriella
7,6,2,2.85,2,Fast,121.2,2016-05-30,Hester,Maritza,Dwayne
7,7,8,1.5,2,Fast,122,2016-05-30,Keyla,Chaya,Wesley
7,8,6,11.45,2,Fast,122,2016-05-30,Kaleb,Emilie,Deandre
7,9,3,82.6,2,Fast,124,2016-05-30,Julie,Zayden,Anastasia
8,1,3,1,2,Fast,118.3,2016-05-30,Lilian,Melanie,Justin
8,2,5,5.75,2,Fast,118.3,2016-05-30,Dwayne,Harlan,Itzayana
8,3,4,2.55,2,Fast,119,2016-05-30,Lucas,Maverick,Jemma
8,4,1,15,2,Fast,119.3,2016-05-30,Adriana,Doris,Hazel
8,5,6,31.05,2,Fast,119.3,2016-05-30,Griffin,Zayden,Anson
8,6,9,34.5,2,Fast,119.3,2016-05-30,Humphrey,Bartholomew,Yareli
8,7,7,6.6,2,Fast,119.4,2016-05-30,India,Emilie,Rachel
8,8,8,9.6,2,Fast,120.1,2016-05-30,Harley,Chaya,Autumn
8,9,2,20.2,2,Fast,121,2016-05-30,Itzel,Darren,Emory
9,1,5,1.95,2,Fast,120.3,2016-05-30,Robin,Doris,Abby
9,2,8,21.65,2,Fast,121.2,2016-05-30,Arthur,Bartholomew,Kieran
9,3,3,0.85,2,Fast,121.4,2016-05-30,Emma,Jamie,Charity
9,4,9,15.3,2,Fast,121.4,2016-05-30,Tessa,Chaya,Joel
9,5,2,4.1,2,Fast,122,2016-05-30,Katherine,Emilie,Trevor
9,6,6,13.2,2,Fast,122.3,2016-05-30,Tadeo,Darren,Eric
9,7,4,35.25,2,Fast,123.4,2016-05-30,Ryder,Skye,Mario
10,1,1,0.85,2,Fast,117.2,2016-05-30,Gabrielle,Harlan,Zeke
10,2,9,4.05,2,Fast,117.3,2016-05-30,Lacey,Chaya,Winter
10,3,8,25.2,2,Fast,118.1,2016-05-30,Kyle,Maritza,Dwayne
10,4,3,15.75,2,Fast,119.4,2016-05-30,Maliah,Emilie,Dorian
10,5,6,48,2,Fast,120,2016-05-30,Eileen,Jamie,Mario
10,6,2,11.75,2,Fast,120.2,2016-05-30,Kayden,Bruce,Kehlani
10,7,5,65.6,2,Fast,120.4,2016-05-30,Enrique,Bartholomew,Haisley
10,8,7,16.1,2,Fast,122,2016-05-30,Cole,Conor,Aubriella
10,9,4,1.7,2,Fast,125,2016-05-30,Dominik,Doris,Abby
1,1,7,1.1,2,Fast,116.3,2016-06-03,Pamela,Harlan,Zeke
1,2,8,20.05,2,Fast,117.2,2016-06-03,Joyce,Darren,Allyson
1,3,2,31.6,2,Fast,117.2,2016-06-03,Ryan,Doris,Amy
1,4,5,1,2,Fast,117.4,2016-06-03,Kieran,Maritza,Winter
1,5,3,15.85,2,Fast,118.2,2016-06-03,Anderson,Maverick,Nash
1,6,1,9.5,2,Fast,118.4,2016-06-03,Saoirse,Chaya,Dario
1,7,6,14.05,2,Fast,119.1,2016-06-03,Cuthbert,Emilie,Eric
1,8,9,20.7,2,Fast,119.4,2016-06-03,Janelle,Jamie,Maritza
2,1,1,0.3,2,Fast,120.3,2016-06-03,Derrick,Doris,Abby
2,2,5,6.3,2,Fast,120.4,2016-06-03,Troy,Briella,Hadlee
2,3,3,6.65,2,Fast,121,2016-06-03,Dorian,Anya,Luciana
2,4,8,9.4,2,Fast,121.1,2016-06-03,Axel,Gilbert,Amya
2,5,6,21.35,2,Fast,121.1,2016-06-03,Jesus,Harlan,Ford
2,6,7,28.85,2,Fast,121.1,2016-06-03,Brenda,Ansley,Kehlani
2,7,2,20.45,2,Fast,121.2,2016-06-03,Maria,Ford,Sullivan
2,8,4,81.6,2,Fast,121.3,2016-06-03,Luca,Kiara,Cairo
2,9,9,12.95,2,Fast,125,2016-06-03,Brooklyn,Zayden,Anastasia
3,1,3,0.45,2,Fast,118.1,2016-06-03,Valerie,Bartholomew,Emmie
3,2,8,29.4,2,Fast,118.2,2016-06-03,Cory,Doris,Abby
3,3,4,7,2,Fast,118.2,2016-06-03,Wesson,Chaya,Sarai
3,4,1,5.15,2,Fast,118.3,2016-06-03,Colton,Lydia,Anastasia
3,5,6,31.5,2,Fast,118.4,2016-06-03,Major,Zayden,Lucy
3,6,7,19.75,2,Fast,119.3,2016-06-03,Marion,Jamie,Maritza
3,7,2,8.4,2,Fast,120,2016-06-03,Hailey,Harlan,Aubriella
3,8,5,85.8,2,Fast,120.1,2016-06-03,Elizabeth,Avi,Novalee
3,9,9,7.35,2,Fast,121,2016-06-03,Jerome,Darren,Rosamund
4,1,3,1.1,2,Fast,115.2,2016-06-03,Fernando,Harlan,Ryder
4,2,1,1.5,2,Fast,115.3,2016-06-03,Sloan,Zayden,Winter
4,3,9,35.8,2,Fast,116.4,2016-06-03,Trent,Abigail,Carlos
4,4,6,3.25,2,Fast,117.1,2016-06-03,Jason,Emilie,Trevor
4,5,8,29.05,2,Fast,117.2,2016-06-03,Ayanna,Maritza,Dwayne
4,6,2,11.6,2,Fast,118,2016-06-03,Kairi,Chaya,Davina
4,7,5,30.85,2,Fast,118.4,2016-06-03,Blaze,Doris,Etta
4,8,4,66.6,2,Fast,119,2016-06-03,Ashlynn,Briella,Haisley
4,9,7,30.4,2,Fast,120,2016-06-03,Arianna,Bartholomew,Yael
5,1,2,2.4,2,Fast,116.4,2016-06-03,Adeline,Emilie,Rachel
5,2,4,2.55,2,Fast,116.4,2016-06-03,Kennedi,Doris,Trevor
5,3,5,4,2,Fast,117,2016-06-03,Nylah,Ford,Miles
5,4,6,13.1,2,Fast,117.1,2016-06-03,Kole,Legend,Immanuel
5,5,7,4,2,Fast,117.1,2016-06-03,Theresa,Abigail,Winter
5,6,9,38.25,2,Fast,117.4,2016-06-03,Terrance,Bodie,Nalani
5,7,1,47.4,2,Fast,118,2016-06-03,Wallace,Darren,Humphrey
5,8,8,3.75,2,Fast,118,2016-06-03,Nova,Jamie,Charity
5,9,3,42.65,2,Fast,118.1,2016-06-03,Rhys,Emmalynn,Desiree
6,1,2,12.4,2,Fast,118.3,2016-06-03,Chad,Chaya,Kieran
6,2,3,11.45,2,Fast,118.3,2016-06-03,Vicente,Doris,Abby
6,3,8,2.5,2,Fast,118.3,2016-06-03,Bailey,Amira,Pedro
6,4,1,74.9,2,Fast,118.4,2016-06-03,Quinton,Harlan,Emmanuel
6,5,5,1.15,2,Fast,118.4,2016-06-03,Junior,Emilie,Trevor
6,6,4,5.6,2,Fast,118.4,2016-06-03,Sky,Jamie,Charity
6,7,9,15.65,2,Fast,120.4,2016-06-03,Spencer,Zayden,Anastasia
6,8,6,9.15,2,Fast,121.3,2016-06-03,Lucy,Ford,Sullivan
